transaction_date,transaction_time,customer_id,quantity,line_item_amount,unit_price,product_group,product_category,product_type,current_wholesale_price,customer_since,customer_birth_year,customer_generation
2019-04-07,18:12:35,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-07,15:21:45,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-07,20:28:29,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-07,13:07:51,8368.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-11-03,1987.0,Older Millennials
2019-04-08,10:42:48,158.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-03-13,1977.0,Gen X
2019-04-08,08:10:25,544.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-05-21,1981.0,Older Millennials
2019-04-08,10:45:57,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-08,10:44:12,685.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2019-03-08,1999.0,Gen Z
2019-04-08,10:48:45,469.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-12-17,1971.0,Gen X
2019-04-08,12:28:50,300.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2019-04-09,2001.0,Gen Z
2019-04-08,15:52:52,755.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-04-01,1978.0,Gen X
2019-04-08,13:33:39,170.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-04-15,1979.0,Gen X
2019-04-08,15:40:13,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-08,18:28:44,288.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2019-03-06,1999.0,Gen Z
2019-04-08,08:08:56,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-08,09:38:17,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-08,10:22:32,5371.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-12-20,1989.0,Older Millennials
2019-04-08,09:16:59,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-08,10:53:58,5761.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-04-19,1956.0,Baby Boomers
2019-04-08,08:56:04,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-08,09:40:45,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-08,07:59:20,5911.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-08-01,1963.0,Baby Boomers
2019-04-08,10:21:59,5749.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2019-02-05,1997.0,Gen Z
2019-04-08,08:06:52,5116.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-08-12,1963.0,Baby Boomers
2019-04-08,16:56:42,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-08,16:01:53,5907.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-07-23,1985.0,Older Millennials
2019-04-08,12:25:55,5746.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-07-25,1985.0,Older Millennials
2019-04-08,18:32:55,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-08,12:15:13,5397.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-09-25,1987.0,Older Millennials
2019-04-08,11:26:58,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-08,10:19:14,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-08,07:51:12,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-08,12:22:49,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-08,12:57:57,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-08,17:15:57,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-08,15:24:35,8411.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-09-26,1966.0,Gen X
2019-04-08,18:41:02,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-09,08:05:49,76.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-07-30,1963.0,Baby Boomers
2019-04-09,09:34:02,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-09,08:15:41,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-09,07:00:58,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-09,10:11:15,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-09,09:37:29,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-09,13:21:03,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-09,14:38:58,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-09,09:50:15,5166.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-09-22,1989.0,Older Millennials
2019-04-09,09:52:23,5245.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-07-22,1985.0,Older Millennials
2019-04-09,08:51:20,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-09,07:52:13,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-09,10:43:58,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-09,09:49:37,5482.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-10-18,1990.0,Younger Millennials
2019-04-09,10:58:40,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-09,12:58:08,5836.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-06-24,1993.0,Younger Millennials
2019-04-09,12:48:28,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-09,13:40:48,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-09,12:33:58,5298.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-10-27,1968.0,Gen X
2019-04-09,12:43:34,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-09,18:49:53,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-09,16:09:30,5109.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-10-18,1968.0,Gen X
2019-04-09,07:27:27,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-09,09:45:05,8275.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-10-24,1997.0,Gen Z
2019-04-09,07:30:23,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-09,10:05:49,8147.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-04-17,1995.0,Gen Z
2019-04-09,19:42:36,8014.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2019-01-12,1994.0,Younger Millennials
2019-04-09,17:00:00,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-09,19:50:29,8401.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2019-04-07,1954.0,Baby Boomers
2019-04-09,11:43:43,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-09,19:16:04,8320.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-02-14,1995.0,Gen Z
2019-04-10,07:08:16,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-10,10:11:11,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-10,09:04:03,448.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-11-03,1969.0,Gen X
2019-04-10,07:39:18,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-10,08:46:06,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-10,15:20:05,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-10,11:33:39,194.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-06-20,1983.0,Older Millennials
2019-04-10,18:43:30,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-10,18:21:21,195.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-06-23,1983.0,Older Millennials
2019-04-10,12:13:53,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-10,07:56:44,5885.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-11-03,1987.0,Older Millennials
2019-04-10,07:03:42,5126.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-05-10,1958.0,Baby Boomers
2019-04-10,07:54:14,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-10,09:28:53,5353.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-07-18,1985.0,Older Millennials
2019-04-10,06:02:35,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-10,10:08:31,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-10,17:39:02,5431.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-03-23,1991.0,Younger Millennials
2019-04-10,13:54:16,5714.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-10-03,1987.0,Older Millennials
2019-04-10,18:04:59,5174.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-02-09,1981.0,Older Millennials
2019-04-10,11:19:13,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-10,07:20:36,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-10,08:57:15,8100.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2019-01-26,1968.0,Gen X
2019-04-10,07:55:00,8247.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-02-23,1954.0,Baby Boomers
2019-04-10,09:56:04,8406.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-01-16,1966.0,Gen X
2019-04-10,09:59:29,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-10,06:54:25,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-10,09:01:37,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-10,11:17:03,8349.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2019-01-13,2000.0,Gen Z
2019-04-10,15:36:09,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-10,17:06:53,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-10,18:14:48,8235.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-08-18,1958.0,Baby Boomers
2019-04-10,15:33:07,8101.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-12-20,1974.0,Gen X
2019-04-11,10:54:15,481.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-01-11,1973.0,Gen X
2019-04-11,07:25:25,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-11,10:43:51,88.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-09-01,1965.0,Gen X
2019-04-11,09:30:01,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-11,12:21:40,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-11,17:34:10,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-11,15:28:44,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-11,06:30:54,5379.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-02-21,1953.0,Baby Boomers
2019-04-11,09:16:17,5645.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-04-18,1992.0,Younger Millennials
2019-04-11,10:57:05,5058.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-04-02,1978.0,Gen X
2019-04-11,09:01:47,5112.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-08-15,1964.0,Baby Boomers
2019-04-11,10:27:49,5719.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-04-05,1978.0,Gen X
2019-04-11,06:02:28,5345.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-02-24,1976.0,Gen X
2019-04-11,12:24:18,5384.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-11-06,1991.0,Younger Millennials
2019-04-11,12:21:08,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-11,13:48:18,5021.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-03-05,1976.0,Gen X
2019-04-11,15:23:41,5744.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-07-09,1984.0,Older Millennials
2019-04-11,11:57:48,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-11,11:59:58,5385.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-06-24,1983.0,Older Millennials
2019-04-11,16:13:17,5082.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-11-24,1970.0,Gen X
2019-04-11,08:43:50,8475.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-10-28,1973.0,Gen X
2019-04-11,10:38:30,8272.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-12-26,1991.0,Younger Millennials
2019-04-11,11:24:31,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-11,11:13:09,8142.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-10-31,1968.0,Gen X
2019-04-11,08:15:46,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-11,09:06:08,8172.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-11-24,1966.0,Gen X
2019-04-11,10:37:11,8082.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-08-17,1981.0,Older Millennials
2019-04-11,18:50:01,8128.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-09-21,1993.0,Younger Millennials
2019-04-11,15:54:47,8265.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2019-04-08,1974.0,Gen X
2019-04-11,13:39:09,8037.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-05-07,1967.0,Gen X
2019-04-12,07:42:23,548.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-05-29,1981.0,Older Millennials
2019-04-12,10:18:14,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-12,08:50:13,176.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-05-02,1980.0,Older Millennials
2019-04-12,07:54:11,63.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-06-24,1960.0,Baby Boomers
2019-04-12,08:37:21,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-12,10:05:25,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-12,18:07:41,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-12,14:44:12,741.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-12-07,1971.0,Gen X
2019-04-12,11:03:07,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-12,09:18:11,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-12,07:01:53,5249.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-12-06,1988.0,Older Millennials
2019-04-12,07:48:04,5829.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-03-11,1954.0,Baby Boomers
2019-04-12,08:49:11,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-12,07:20:56,5360.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-12-26,1972.0,Gen X
2019-04-12,09:06:52,5543.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-11-10,1988.0,Older Millennials
2019-04-12,07:13:45,5634.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-04-29,1980.0,Older Millennials
2019-04-12,06:10:52,5826.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2019-02-03,1997.0,Gen Z
2019-04-12,06:22:10,5199.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-07-27,1994.0,Younger Millennials
2019-04-12,18:25:42,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-12,15:27:01,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-12,06:32:23,8094.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-02-20,1992.0,Younger Millennials
2019-04-12,09:25:22,8050.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-01-22,1961.0,Baby Boomers
2019-04-12,07:49:08,8304.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-07-27,1997.0,Gen Z
2019-04-12,09:07:55,8328.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2019-01-08,1998.0,Gen Z
2019-04-12,10:32:56,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-12,09:19:26,8306.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-03-11,1998.0,Gen Z
2019-04-12,09:45:18,8373.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-12-05,1993.0,Younger Millennials
2019-04-12,14:15:20,8496.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-12-18,1977.0,Gen X
2019-04-12,18:51:29,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-12,12:53:22,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-13,08:57:29,193.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-06-18,1983.0,Older Millennials
2019-04-13,07:20:56,343.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-03-31,1955.0,Baby Boomers
2019-04-13,08:10:12,288.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2019-03-06,1999.0,Gen Z
2019-04-13,09:15:11,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-13,08:55:14,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-13,07:01:10,480.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-01-09,1973.0,Gen X
2019-04-13,12:51:43,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-13,11:52:16,552.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-06-07,1982.0,Older Millennials
2019-04-13,12:12:02,700.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2019-04-09,2001.0,Gen Z
2019-04-13,17:40:51,369.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-05-24,1959.0,Baby Boomers
2019-04-13,10:50:12,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-13,10:53:29,5269.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-03-18,1991.0,Younger Millennials
2019-04-13,07:54:12,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-13,08:10:30,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-13,14:01:03,5867.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-07-02,1983.0,Older Millennials
2019-04-13,18:05:50,5366.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2019-01-08,1998.0,Gen Z
2019-04-13,15:42:34,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-13,17:07:44,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-13,09:28:54,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-13,10:45:59,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-13,09:00:48,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-13,09:27:32,8161.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-08-13,1995.0,Gen Z
2019-04-13,08:15:24,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-13,08:35:27,8499.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-11-09,1996.0,Gen Z
2019-04-13,12:49:17,8273.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-12-12,1974.0,Gen X
2019-04-13,12:48:56,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-13,20:28:16,8121.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-03-25,1996.0,Gen Z
2019-04-13,12:35:53,8007.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-10-06,1965.0,Gen X
2019-04-13,11:31:58,8081.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-06-29,1980.0,Older Millennials
2019-04-13,15:36:52,8458.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-05-30,1959.0,Baby Boomers
2019-04-14,08:03:59,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-14,09:34:18,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-14,08:05:37,706.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-02-20,1953.0,Baby Boomers
2019-04-14,08:55:14,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-14,09:53:58,550.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-06-02,1982.0,Older Millennials
2019-04-14,10:27:48,170.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-04-15,1979.0,Gen X
2019-04-14,19:59:08,258.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-12-14,1994.0,Younger Millennials
2019-04-14,17:13:42,200.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-07-07,1984.0,Older Millennials
2019-04-14,10:32:30,5552.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-08-22,1987.0,Older Millennials
2019-04-14,07:55:11,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-14,08:27:52,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-14,10:49:47,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-14,09:42:33,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-14,15:00:31,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-14,15:37:56,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-14,09:02:58,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-14,10:45:06,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-14,09:14:38,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-14,08:19:56,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-14,20:33:33,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-14,13:00:54,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-14,11:53:46,8098.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-12-08,1968.0,Gen X
2019-04-14,15:31:03,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-14,12:19:53,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-14,20:42:51,8109.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-04-25,1960.0,Baby Boomers
2019-04-14,12:06:32,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-15,08:11:36,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-15,10:39:19,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-15,10:31:01,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-15,10:30:51,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-15,09:53:12,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-15,13:51:39,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-15,18:47:05,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-15,19:01:41,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-15,17:02:56,53.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2017-05-28,1959.0,Baby Boomers
2019-04-15,19:45:14,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-15,10:11:09,,3,7.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-15,06:24:25,5180.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-11-19,1997.0,Gen Z
2019-04-15,06:01:31,5658.0,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-01-27,1974.0,Gen X
2019-04-15,15:54:52,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-15,12:41:04,,2,5.0,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-15,16:27:26,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-15,15:45:05,,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,,,
2019-04-15,12:24:33,5731.0,1,2.5,2.5,Beverages,Tea,Brewed Chai tea,0.63,2018-03-30,1991.0,Younger Millennials
